"TOA5","lyellblwmaclure_519","CR1000","7759","CR1000.Std.11","CPU:LyellBlwMaclureCr-20200625.CR1","11267","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft_RAW","Temp_C","Observed","Lvl_ft_CORR","Offset","SC_uS","WaterT_CS547"
"TS","RN","Volts","","deg C","","","","uS/cm","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-08-14 06:45:00",215280,13.03,1.156,10.97,7.62,6.866,5.71,31.37,10.77
"2021-08-14 07:00:00",215281,13.03,1.157,10.93,7.62,6.867,5.71,31.08,10.74
"2021-08-14 07:15:00",215282,13.02,1.157,10.9,7.62,6.867,5.71,31.12,10.71
"2021-08-14 07:30:00",215283,13.02,1.158,10.87,7.62,6.868,5.71,30.97,10.66
"2021-08-14 07:45:00",215284,13.02,1.16,10.84,7.62,6.87,5.71,30.68,10.66
"2021-08-14 08:00:00",215285,13.02,1.159,10.81,7.62,6.869,5.71,30.23,10.69
"2021-08-14 08:15:00",215286,13.02,1.163,10.8,7.62,6.872,5.71,30.06,10.69
"2021-08-14 08:30:00",215287,13.02,1.164,10.79,7.62,6.874,5.71,29.89,10.65
"2021-08-14 08:45:00",215288,13.02,1.158,10.79,7.62,6.868,5.71,29.76,10.71
"2021-08-14 09:00:00",215289,13.02,1.161,10.8,7.62,6.871,5.71,29.95,10.76
"2021-08-14 09:15:00",215290,13.03,1.155,10.83,7.62,6.865,5.71,29.62,10.81
"2021-08-14 09:30:00",215291,13.03,1.155,10.87,7.62,6.865,5.71,29.53,10.91
"2021-08-14 09:45:00",215292,13.02,1.156,10.92,7.62,6.866,5.71,29.38,11.05
"2021-08-14 10:00:00",215293,13.02,1.156,10.99,7.62,6.866,5.71,29.31,11.18
"2021-08-14 10:15:00",215294,13.25,1.155,11.08,7.62,6.865,5.71,29.23,11.29
"2021-08-14 10:30:00",215295,13.52,1.153,11.18,7.62,6.863,5.71,29.14,11.45
"2021-08-14 10:45:00",215296,13.48,1.15,11.28,7.62,6.86,5.71,29.11,11.64
"2021-08-14 11:00:00",215297,13.47,1.147,11.41,7.62,6.857,5.71,29.02,11.88
"2021-08-14 11:15:00",215298,13.46,1.148,11.55,7.62,6.858,5.71,29.04,12.01
"2021-08-14 11:30:00",215299,13.46,1.146,11.71,7.62,6.855,5.71,28.98,12.23
"2021-08-14 11:45:00",215300,13.46,1.145,11.89,7.62,6.855,5.71,28.95,12.61
"2021-08-14 12:00:00",215301,13.46,1.142,12.11,7.62,6.852,5.71,29.1,12.95
"2021-08-14 12:15:00",215302,13.44,1.137,12.33,7.62,6.847,5.71,28.9,13.17
"2021-08-14 12:30:00",215303,13.42,1.14,12.59,7.62,6.85,5.71,28.9,13.53
"2021-08-14 12:45:00",215304,13.42,1.134,12.88,7.62,6.844,5.71,28.85,13.89
"2021-08-14 13:00:00",215305,13.39,1.136,13.17,7.62,6.846,5.71,28.85,14.29
"2021-08-14 13:15:00",215306,13.4,1.134,13.51,7.62,6.844,5.71,28.82,14.77
"2021-08-14 13:30:00",215307,13.44,1.133,13.84,7.62,6.843,5.71,28.76,15.17
"2021-08-14 13:45:00",215308,13.44,1.127,14.17,7.62,6.837,5.71,28.75,15.57
"2021-08-14 14:00:00",215309,13.44,1.124,14.5,7.62,6.834,5.71,28.76,15.83
"2021-08-14 14:15:00",215310,13.43,1.126,14.81,7.62,6.836,5.71,28.79,16.15
"2021-08-14 14:30:00",215311,13.43,1.125,15.1,7.62,6.835,5.71,28.85,16.35
"2021-08-14 14:45:00",215312,13.4,1.121,15.35,7.62,6.831,5.71,28.86,16.62
"2021-08-14 15:00:00",215313,13.38,1.121,15.56,7.62,6.831,5.71,28.84,16.68
"2021-08-14 15:15:00",215314,13.36,1.119,15.64,7.62,6.829,5.71,28.8,16.59
"2021-08-14 15:30:00",215315,13.35,1.114,15.7,7.62,6.823,5.71,28.81,16.5
"2021-08-14 15:45:00",215316,13.34,1.113,15.73,7.62,6.823,5.71,28.79,16.53
"2021-08-14 16:00:00",215317,13.32,1.11,15.72,7.62,6.82,5.71,28.82,16.41
"2021-08-14 16:15:00",215318,13.3,1.11,15.74,7.62,6.819,5.71,28.79,16.44
"2021-08-14 16:30:00",215319,13.29,1.107,15.75,7.62,6.817,5.71,28.84,16.38
"2021-08-14 16:45:00",215320,13.28,1.108,15.72,7.62,6.818,5.71,28.87,16.32
"2021-08-14 17:00:00",215321,13.27,1.104,15.68,7.62,6.814,5.71,28.89,16.24
"2021-08-14 17:15:00",215322,13.26,1.1,15.64,7.62,6.81,5.71,28.89,16.18
"2021-08-14 17:30:00",215323,13.25,1.102,15.59,7.62,6.812,5.71,28.94,16.07
"2021-08-14 17:45:00",215324,13.24,1.102,15.54,7.62,6.811,5.71,28.97,15.95
"2021-08-14 18:00:00",215325,13.23,1.098,15.49,7.62,6.808,5.71,28.99,15.93
"2021-08-14 18:15:00",215326,13.22,1.098,15.44,7.62,6.808,5.71,29,15.87
"2021-08-14 18:30:00",215327,13.22,1.096,15.38,7.62,6.806,5.71,28.99,15.78
"2021-08-14 18:45:00",215328,13.21,1.094,15.31,7.62,6.804,5.71,29.04,15.67
"2021-08-14 19:00:00",215329,13.2,1.092,15.24,7.62,6.802,5.71,29.06,15.61
"2021-08-14 19:15:00",215330,13.19,1.092,15.18,7.62,6.801,5.71,29.08,15.46
"2021-08-14 19:30:00",215331,13.18,1.089,15.11,7.62,6.799,5.71,29.09,15.38
"2021-08-14 19:45:00",215332,13.18,1.091,15.04,7.62,6.801,5.71,29.11,15.29
"2021-08-14 20:00:00",215333,13.17,1.094,14.97,7.62,6.804,5.71,29.06,15.26
"2021-08-14 20:15:00",215334,13.16,1.094,14.9,7.62,6.804,5.71,29.08,15.18
"2021-08-14 20:30:00",215335,13.16,1.099,14.85,7.62,6.809,5.71,29.05,15.16
"2021-08-14 20:45:00",215336,13.15,1.104,14.8,7.62,6.814,5.71,29.09,15.07
"2021-08-14 21:00:00",215337,13.15,1.108,14.74,7.62,6.818,5.71,29.09,14.99
"2021-08-14 21:15:00",215338,13.14,1.114,14.68,7.62,6.824,5.71,29.11,14.93
"2021-08-14 21:30:00",215339,13.14,1.121,14.63,7.62,6.831,5.71,29.17,14.84
"2021-08-14 21:45:00",215340,13.13,1.127,14.57,7.62,6.837,5.71,29.18,14.79
"2021-08-14 22:00:00",215341,13.13,1.128,14.51,7.62,6.838,5.71,29.23,14.64
"2021-08-14 22:15:00",215342,13.13,1.135,14.45,7.62,6.845,5.71,29.25,14.59
"2021-08-14 22:30:00",215343,13.12,1.134,14.38,7.62,6.844,5.71,29.26,14.53
"2021-08-14 22:45:00",215344,13.11,1.14,14.31,7.62,6.85,5.71,29.28,14.45
"2021-08-14 23:00:00",215345,13.11,1.147,14.23,7.62,6.857,5.71,29.35,14.3
"2021-08-14 23:15:00",215346,13.11,1.151,14.16,7.62,6.861,5.71,29.37,14.25
"2021-08-14 23:30:00",215347,13.1,1.152,14.08,7.62,6.862,5.71,29.42,14.13
"2021-08-14 23:45:00",215348,13.1,1.151,14,7.62,6.861,5.71,29.48,14.02
"2021-08-15 00:00:00",215349,13.1,1.157,13.92,7.62,6.866,5.71,29.41,13.94
"2021-08-15 00:15:00",215350,13.1,1.154,13.84,7.62,6.864,5.71,29.41,13.83
"2021-08-15 00:30:00",215351,13.09,1.162,13.75,7.62,6.871,5.71,29.34,13.74
"2021-08-15 00:45:00",215352,13.09,1.167,13.67,7.62,6.877,5.71,29.26,13.66
"2021-08-15 01:00:00",215353,13.09,1.173,13.58,7.62,6.883,5.71,29.21,13.55
"2021-08-15 01:15:00",215354,13.08,1.176,13.5,7.62,6.886,5.71,29.2,13.43
"2021-08-15 01:30:00",215355,13.08,1.188,13.42,7.62,6.898,5.71,29.18,13.32
"2021-08-15 01:45:00",215356,13.08,1.197,13.33,7.62,6.907,5.71,29.09,13.3
"2021-08-15 02:00:00",215357,13.08,1.208,13.25,7.62,6.918,5.71,29.06,13.16
"2021-08-15 02:15:00",215358,13.07,1.215,13.17,7.62,6.925,5.71,29,13.07
"2021-08-15 02:30:00",215359,13.07,1.225,13.09,7.62,6.935,5.71,28.9,13.02
"2021-08-15 02:45:00",215360,13.07,1.23,13.01,7.62,6.94,5.71,28.84,12.94
"2021-08-15 03:00:00",215361,13.06,1.238,12.93,7.62,6.948,5.71,28.76,12.83
"2021-08-15 03:15:00",215362,13.06,1.25,12.85,7.62,6.959,5.71,28.77,12.69
"2021-08-15 03:30:00",215363,13.06,1.252,12.76,7.62,6.962,5.71,28.72,12.61
"2021-08-15 03:45:00",215364,13.06,1.264,12.68,7.62,6.974,5.71,28.66,12.56
"2021-08-15 04:00:00",215365,13.06,1.258,12.6,7.62,6.968,5.71,28.64,12.45
"2021-08-15 04:15:00",215366,13.05,1.259,12.52,7.62,6.969,5.71,28.68,12.39
"2021-08-15 04:30:00",215367,13.05,1.256,12.46,7.62,6.965,5.71,28.7,12.28
"2021-08-15 04:45:00",215368,13.05,1.262,12.39,7.62,6.972,5.71,28.72,12.23
"2021-08-15 05:00:00",215369,13.04,1.262,12.33,7.62,6.972,5.71,28.73,12.17
"2021-08-15 05:15:00",215370,13.04,1.262,12.28,7.62,6.972,5.71,28.74,12.12
"2021-08-15 05:30:00",215371,13.04,1.255,12.22,7.62,6.965,5.71,28.76,12.09
"2021-08-15 05:45:00",215372,13.04,1.262,12.17,7.62,6.972,5.71,28.79,12.04
"2021-08-15 06:00:00",215373,13.03,1.258,12.12,7.62,6.967,5.71,28.85,11.98
"2021-08-15 06:15:00",215374,13.03,1.256,12.07,7.62,6.966,5.71,28.89,11.9
"2021-08-15 06:30:00",215375,13.03,1.25,12.01,7.62,6.96,5.71,28.91,11.87
"2021-08-15 06:45:00",215376,13.03,1.253,11.96,7.62,6.962,5.71,28.97,11.79
"2021-08-15 07:00:00",215377,13.03,1.251,11.91,7.62,6.961,5.71,29,11.79
"2021-08-15 07:15:00",215378,13.03,1.241,11.87,7.62,6.951,5.71,29,11.79
"2021-08-15 07:30:00",215379,13.02,1.237,11.84,7.62,6.947,5.71,29.06,11.76
"2021-08-15 07:45:00",215380,13.02,1.24,11.82,7.62,6.95,5.71,29.13,11.74
"2021-08-15 08:00:00",215381,13.02,1.242,11.8,7.62,6.952,5.71,29.18,11.74
"2021-08-15 08:15:00",215382,13.02,1.236,11.8,7.62,6.946,5.71,29.2,11.76
"2021-08-15 08:30:00",215383,13.02,1.229,11.8,7.62,6.939,5.71,29.24,11.79
"2021-08-15 08:45:00",215384,13.01,1.225,11.81,7.62,6.935,5.71,29.24,11.86
"2021-08-15 09:00:00",215385,13.01,1.224,11.82,7.62,6.934,5.71,29.32,11.84
"2021-08-15 09:15:00",215386,13.03,1.221,11.84,7.62,6.931,5.71,29.38,11.86
"2021-08-15 09:30:00",215387,13.03,1.222,11.87,7.62,6.931,5.71,29.42,11.97
"2021-08-15 09:45:00",215388,13.03,1.217,11.91,7.62,6.927,5.71,29.45,12.08
"2021-08-15 10:00:00",215389,13.03,1.212,11.97,7.62,6.922,5.71,29.5,12.22
"2021-08-15 10:15:00",215390,13.29,1.212,12.04,7.62,6.922,5.71,29.57,12.3
"2021-08-15 10:30:00",215391,13.5,1.203,12.12,7.62,6.913,5.71,29.63,12.38
"2021-08-15 10:45:00",215392,13.46,1.205,12.2,7.62,6.915,5.71,29.69,12.54
"2021-08-15 11:00:00",215393,13.44,1.197,12.3,7.62,6.907,5.71,29.76,12.7
"2021-08-15 11:15:00",215394,13.44,1.195,12.43,7.62,6.905,5.71,29.82,12.95
"2021-08-15 11:30:00",215395,13.43,1.185,12.57,7.62,6.895,5.71,29.9,13.08
"2021-08-15 11:45:00",215396,13.43,1.187,12.72,7.62,6.897,5.71,29.94,13.36
"2021-08-15 12:00:00",215397,13.44,1.185,12.88,7.62,6.895,5.71,30.04,13.59
"2021-08-15 12:15:00",215398,13.42,1.186,13.07,7.62,6.895,5.71,30.13,13.81
"2021-08-15 12:30:00",215399,13.41,1.178,13.3,7.62,6.888,5.71,30.18,14.2
"2021-08-15 12:45:00",215400,13.41,1.176,13.57,7.62,6.886,5.71,30.35,14.8
"2021-08-15 13:00:00",215401,13.39,1.175,13.94,7.62,6.885,5.71,30.35,15.34
"2021-08-15 13:15:00",215402,13.4,1.176,14.26,7.62,6.886,5.71,30.43,15.48
"2021-08-15 13:30:00",215403,13.42,1.166,14.55,7.62,6.876,5.71,30.53,15.83
"2021-08-15 13:45:00",215404,13.42,1.167,14.86,7.62,6.877,5.71,30.59,16.24
"2021-08-15 14:00:00",215405,13.4,1.163,15.18,7.62,6.873,5.71,30.6,16.59
"2021-08-15 14:15:00",215406,13.38,1.164,15.44,7.62,6.874,5.71,30.66,16.7
"2021-08-15 14:30:00",215407,13.36,1.162,15.65,7.62,6.872,5.71,30.66,16.82
"2021-08-15 14:45:00",215408,13.34,1.157,15.75,7.62,6.867,5.71,30.71,16.62
"2021-08-15 15:00:00",215409,13.35,1.154,15.82,7.62,6.864,5.71,30.76,16.68
"2021-08-15 15:15:00",215410,13.32,1.156,15.9,7.62,6.866,5.71,30.82,16.82
"2021-08-15 15:30:00",215411,13.31,1.15,15.97,7.62,6.86,5.71,30.85,16.82
"2021-08-15 15:45:00",215412,13.29,1.149,15.98,7.62,6.859,5.71,30.91,16.73
"2021-08-15 16:00:00",215413,13.28,1.146,15.99,7.62,6.856,5.71,30.96,16.68
"2021-08-15 16:15:00",215414,13.27,1.143,16.02,7.62,6.853,5.71,31.01,16.76
"2021-08-15 16:30:00",215415,13.26,1.145,16.04,7.62,6.855,5.71,31.08,16.68
"2021-08-15 16:45:00",215416,13.25,1.145,16.02,7.62,6.855,5.71,31.18,16.62
"2021-08-15 17:00:00",215417,13.24,1.139,16.02,7.62,6.849,5.71,31.22,16.62
"2021-08-15 17:15:00",215418,13.23,1.139,16,7.62,6.849,5.71,31.27,16.59
"2021-08-15 17:30:00",215419,13.22,1.132,15.97,7.62,6.842,5.71,31.32,16.56
"2021-08-15 17:45:00",215420,13.21,1.135,15.94,7.62,6.845,5.71,31.4,16.44
"2021-08-15 18:00:00",215421,13.2,1.132,15.87,7.62,6.842,5.71,31.52,16.27
"2021-08-15 18:15:00",215422,13.19,1.129,15.82,7.62,6.839,5.71,31.52,16.3
"2021-08-15 18:30:00",215423,13.18,1.125,15.77,7.62,6.835,5.71,31.6,16.15
"2021-08-15 18:45:00",215424,13.18,1.13,15.71,7.62,6.84,5.71,31.67,16.04
"2021-08-15 19:00:00",215425,13.17,1.127,15.63,7.62,6.837,5.71,31.72,15.95
"2021-08-15 19:15:00",215426,13.16,1.131,15.56,7.62,6.841,5.71,31.79,15.84
"2021-08-15 19:30:00",215427,13.16,1.138,15.49,7.62,6.847,5.71,31.74,15.84
"2021-08-15 19:45:00",215428,13.15,1.144,15.43,7.62,6.854,5.71,31.83,15.75
"2021-08-15 20:00:00",215429,13.15,1.152,15.36,7.62,6.862,5.71,31.88,15.64
"2021-08-15 20:15:00",215430,13.14,1.16,15.29,7.62,6.87,5.71,31.92,15.53
"2021-08-15 20:30:00",215431,13.13,1.167,15.21,7.62,6.877,5.71,31.97,15.41
"2021-08-15 20:45:00",215432,13.13,1.182,15.13,7.62,6.892,5.71,31.97,15.39
"2021-08-15 21:00:00",215433,13.12,1.191,15.04,7.62,6.901,5.71,32.06,15.21
"2021-08-15 21:15:00",215434,13.12,1.207,14.96,7.62,6.917,5.71,32.1,15.13
"2021-08-15 21:30:00",215435,13.11,1.222,14.86,7.62,6.932,5.71,32.13,14.96
"2021-08-15 21:45:00",215436,13.11,1.23,14.76,7.62,6.94,5.71,32.14,14.87
"2021-08-15 22:00:00",215437,13.1,1.264,14.67,7.62,6.974,5.71,32.12,14.81
"2021-08-15 22:15:00",215438,13.1,1.317,14.6,7.62,7.027,5.71,32.18,14.7
"2021-08-15 22:30:00",215439,13.1,1.389,14.51,7.62,7.099,5.71,32.23,14.56
"2021-08-15 22:45:00",215440,13.1,1.44,14.42,7.62,7.15,5.71,32.24,14.47
"2021-08-15 23:00:00",215441,13.09,1.478,14.32,7.62,7.188,5.71,32.28,14.28
"2021-08-15 23:15:00",215442,13.09,1.502,14.2,7.62,7.212,5.71,32.27,14.13
"2021-08-15 23:30:00",215443,13.09,1.518,14.06,7.62,7.228,5.71,32.28,13.94
"2021-08-15 23:45:00",215444,13.08,1.527,13.93,7.62,7.237,5.71,32.35,13.74
"2021-08-16 00:00:00",215445,13.08,1.532,13.8,7.62,7.242,5.71,32.37,13.63
"2021-08-16 00:15:00",215446,13.08,1.531,13.68,7.62,7.241,5.71,32.38,13.52
"2021-08-16 00:30:00",215447,13.08,1.522,13.57,7.62,7.232,5.71,32.4,13.41
"2021-08-16 00:45:00",215448,13.07,1.524,13.46,7.62,7.234,5.71,32.43,13.3
"2021-08-16 01:00:00",215449,13.07,1.525,13.35,7.62,7.235,5.71,32.45,13.19
"2021-08-16 01:15:00",215450,13.07,1.519,13.25,7.62,7.228,5.71,32.48,13.08
"2021-08-16 01:30:00",215451,13.06,1.52,13.16,7.62,7.23,5.71,32.48,12.99
"2021-08-16 01:45:00",215452,13.06,1.516,13.07,7.62,7.226,5.71,32.5,12.94
"2021-08-16 02:00:00",215453,13.06,1.513,12.99,7.62,7.223,5.71,32.52,12.86
"2021-08-16 02:15:00",215454,13.06,1.503,12.91,7.62,7.213,5.71,32.53,12.8
"2021-08-16 02:30:00",215455,13.06,1.5,12.84,7.62,7.21,5.71,32.54,12.72
"2021-08-16 02:45:00",215456,13.05,1.497,12.77,7.62,7.206,5.71,32.56,12.66
"2021-08-16 03:00:00",215457,13.05,1.502,12.7,7.62,7.212,5.71,32.62,12.56
"2021-08-16 03:15:00",215458,13.04,1.482,12.64,7.62,7.192,5.71,32.61,12.53
"2021-08-16 03:30:00",215459,13.04,1.481,12.58,7.62,7.191,5.71,32.6,12.5
"2021-08-16 03:45:00",215460,13.04,1.468,12.53,7.62,7.178,5.71,32.65,12.42
"2021-08-16 04:00:00",215461,13.04,1.456,12.47,7.62,7.166,5.71,32.7,12.34
"2021-08-16 04:15:00",215462,13.03,1.455,12.42,7.62,7.164,5.71,32.7,12.34
"2021-08-16 04:30:00",215463,13.03,1.439,12.37,7.62,7.149,5.71,32.72,12.26
"2021-08-16 04:45:00",215464,13.03,1.435,12.33,7.62,7.144,5.71,32.72,12.26
"2021-08-16 05:00:00",215465,13.03,1.432,12.29,7.62,7.142,5.71,32.79,12.15
"2021-08-16 05:15:00",215466,13.03,1.424,12.24,7.62,7.134,5.71,32.75,12.17
"2021-08-16 05:30:00",215467,13.03,1.415,12.2,7.62,7.125,5.71,32.82,12.06
"2021-08-16 05:45:00",215468,13.02,1.41,12.16,7.62,7.12,5.71,32.82,12.04
"2021-08-16 06:00:00",215469,13.02,1.395,12.12,7.62,7.105,5.71,32.83,12.01
"2021-08-16 06:15:00",215470,13.02,1.392,12.07,7.62,7.102,5.71,32.88,11.93
"2021-08-16 06:30:00",215471,13.02,1.382,12.03,7.62,7.092,5.71,32.9,11.87
"2021-08-16 06:45:00",215472,13.02,1.378,11.99,7.62,7.088,5.71,32.92,11.82
"2021-08-16 07:00:00",215473,13.02,1.371,11.95,7.62,7.081,5.71,32.93,11.82
"2021-08-16 07:15:00",215474,13.01,1.363,11.92,7.62,7.073,5.71,32.95,11.76
"2021-08-16 07:30:00",215475,13.01,1.359,11.89,7.62,7.069,5.71,32.91,11.82
"2021-08-16 07:45:00",215476,13.01,1.353,11.86,7.62,7.063,5.71,33.01,11.74
"2021-08-16 08:00:00",215477,13.01,1.341,11.84,7.62,7.051,5.71,33,11.76
"2021-08-16 08:15:00",215478,13.01,1.339,11.83,7.62,7.049,5.71,33.05,11.76
"2021-08-16 08:30:00",215479,13,1.338,11.83,7.62,7.048,5.71,33.08,11.76
"2021-08-16 08:45:00",215480,13.01,1.329,11.84,7.62,7.039,5.71,33.07,11.84
"2021-08-16 09:00:00",215481,13,1.323,11.85,7.62,7.033,5.71,33.11,11.89
"2021-08-16 09:15:00",215482,13.03,1.315,11.88,7.62,7.025,5.71,33.16,11.95
"2021-08-16 09:30:00",215483,13.03,1.308,11.91,7.62,7.018,5.71,33.19,12.03
"2021-08-16 09:45:00",215484,13.03,1.31,11.96,7.62,7.02,5.71,33.22,12.14
"2021-08-16 10:00:00",215485,13.02,1.3,12.02,7.62,7.01,5.71,33.3,12.22
"2021-08-16 10:15:00",215486,13.28,1.299,12.11,7.62,7.009,5.71,33.36,12.38
"2021-08-16 10:30:00",215487,13.5,1.292,12.2,7.62,7.002,5.71,33.43,12.49
"2021-08-16 10:45:00",215488,13.46,1.283,12.3,7.62,6.993,5.71,33.45,12.7
"2021-08-16 11:00:00",215489,13.45,1.278,12.44,7.62,6.988,5.71,33.5,12.95
"2021-08-16 11:15:00",215490,13.44,1.282,12.61,7.62,6.992,5.71,33.56,13.17
"2021-08-16 11:30:00",215491,13.44,1.274,12.79,7.62,6.984,5.71,33.6,13.45
"2021-08-16 11:45:00",215492,13.43,1.272,12.97,7.62,6.982,5.71,33.66,13.7
"2021-08-16 12:00:00",215493,13.44,1.266,13.18,7.62,6.976,5.71,33.72,14.01
"2021-08-16 12:15:00",215494,13.43,1.265,13.4,7.62,6.975,5.71,33.75,14.31
"2021-08-16 12:30:00",215495,13.42,1.259,13.59,7.62,6.969,5.71,33.93,14.48
"2021-08-16 12:45:00",215496,13.43,1.25,13.83,7.62,6.96,5.71,33.89,14.91
"2021-08-16 13:00:00",215497,13.4,1.253,14.1,7.62,6.963,5.71,34,15.22
"2021-08-16 13:15:00",215498,13.42,1.245,14.39,7.62,6.955,5.71,33.99,15.43
"2021-08-16 13:30:00",215499,13.42,1.243,14.64,7.62,6.953,5.71,33.99,15.8
"2021-08-16 13:45:00",215500,13.41,1.242,14.9,7.62,6.952,5.71,34.06,16
"2021-08-16 14:00:00",215501,13.4,1.238,15.15,7.62,6.947,5.71,34.08,16.29
"2021-08-16 14:15:00",215502,13.4,1.238,15.36,7.62,6.948,5.71,34.19,16.35
"2021-08-16 14:30:00",215503,13.4,1.232,15.55,7.62,6.942,5.71,34.26,16.59
"2021-08-16 14:45:00",215504,13.38,1.229,15.74,7.62,6.939,5.71,34.28,16.76
"2021-08-16 15:00:00",215505,13.37,1.224,15.91,7.62,6.934,5.71,34.23,16.97
"2021-08-16 15:15:00",215506,13.35,1.224,16.04,7.62,6.934,5.71,34.33,16.91
"2021-08-16 15:30:00",215507,13.34,1.219,16.14,7.62,6.929,5.71,34.34,17
"2021-08-16 15:45:00",215508,13.34,1.213,16.21,7.62,6.923,5.71,34.46,17
"2021-08-16 16:00:00",215509,13.32,1.211,16.27,7.62,6.921,5.71,34.47,17
"2021-08-16 16:15:00",215510,13.32,1.21,16.3,7.62,6.92,5.71,34.5,16.97
"2021-08-16 16:30:00",215511,13.31,1.206,16.32,7.62,6.916,5.71,34.53,16.97
"2021-08-16 16:45:00",215512,13.29,1.204,16.33,7.62,6.913,5.71,34.55,17
"2021-08-16 17:00:00",215513,13.27,1.198,16.34,7.62,6.908,5.71,34.65,17
"2021-08-16 17:15:00",215514,13.26,1.194,16.39,7.62,6.904,5.71,34.61,17.24
"2021-08-16 17:30:00",215515,13.25,1.192,16.44,7.62,6.902,5.71,34.57,17.24
"2021-08-16 17:45:00",215516,13.24,1.189,16.47,7.62,6.899,5.71,34.63,17.18
"2021-08-16 18:00:00",215517,13.23,1.193,16.45,7.62,6.902,5.71,34.66,17.09
"2021-08-16 18:15:00",215518,13.22,1.188,16.4,7.62,6.898,5.71,34.78,16.94
"2021-08-16 18:30:00",215519,13.21,1.185,16.34,7.62,6.895,5.71,34.82,16.82
"2021-08-16 18:45:00",215520,13.19,1.181,16.29,7.62,6.89,5.71,34.87,16.79
"2021-08-16 19:00:00",215521,13.18,1.184,16.23,7.62,6.894,5.71,34.91,16.71
"2021-08-16 19:15:00",215522,13.18,1.189,16.16,7.62,6.899,5.71,34.98,16.54
"2021-08-16 19:30:00",215523,13.17,1.194,16.06,7.62,6.904,5.71,35.02,16.36
"2021-08-16 19:45:00",215524,13.16,1.197,15.97,7.62,6.907,5.71,35.02,16.3
"2021-08-16 20:00:00",215525,13.16,1.193,15.89,7.62,6.903,5.71,35.02,16.27
"2021-08-16 20:15:00",215526,13.15,1.202,15.81,7.62,6.912,5.71,35.13,16.07
"2021-08-16 20:30:00",215527,13.14,1.213,15.7,7.62,6.923,5.71,35.16,15.93
"2021-08-16 20:45:00",215528,13.14,1.212,15.59,7.62,6.922,5.71,35.21,15.76
"2021-08-16 21:00:00",215529,13.13,1.224,15.48,7.62,6.934,5.71,35.23,15.64
"2021-08-16 21:15:00",215530,13.12,1.221,15.37,7.62,6.931,5.71,35.22,15.56
"2021-08-16 21:30:00",215531,13.12,1.227,15.27,7.62,6.937,5.71,35.3,15.36
"2021-08-16 21:45:00",215532,13.12,1.234,15.18,7.62,6.944,5.71,35.27,15.3
"2021-08-16 22:00:00",215533,13.11,1.239,15.09,7.62,6.949,5.71,35.3,15.19
"2021-08-16 22:15:00",215534,13.11,1.245,14.99,7.62,6.955,5.71,35.33,15.04
"2021-08-16 22:30:00",215535,13.1,1.249,14.9,7.62,6.959,5.71,35.35,14.9
"2021-08-16 22:45:00",215536,13.1,1.255,14.8,7.62,6.965,5.71,35.35,14.79
"2021-08-16 23:00:00",215537,13.1,1.258,14.69,7.62,6.968,5.71,35.36,14.67
"2021-08-16 23:15:00",215538,13.09,1.265,14.59,7.62,6.975,5.71,35.38,14.56
"2021-08-16 23:30:00",215539,13.09,1.274,14.48,7.62,6.984,5.71,35.36,14.47
"2021-08-16 23:45:00",215540,13.09,1.282,14.38,7.62,6.992,5.71,35.42,14.33
"2021-08-17 00:00:00",215541,13.08,1.3,14.28,7.62,7.01,5.71,35.41,14.22
"2021-08-17 00:15:00",215542,13.08,1.312,14.18,7.62,7.022,5.71,35.39,14.11
"2021-08-17 00:30:00",215543,13.08,1.326,14.07,7.62,7.036,5.71,35.39,13.94
"2021-08-17 00:45:00",215544,13.07,1.338,13.97,7.62,7.048,5.71,35.28,13.83
"2021-08-17 01:00:00",215545,13.07,1.354,13.86,7.62,7.064,5.71,35.21,13.72
"2021-08-17 01:15:00",215546,13.07,1.366,13.75,7.62,7.076,5.71,35.14,13.58
"2021-08-17 01:30:00",215547,13.06,1.371,13.64,7.62,7.08,5.71,35.12,13.44
"2021-08-17 01:45:00",215548,13.06,1.373,13.53,7.62,7.083,5.71,35.1,13.33
"2021-08-17 02:00:00",215549,13.06,1.379,13.43,7.62,7.089,5.71,34.96,13.22
"2021-08-17 02:15:00",215550,13.06,1.375,13.34,7.62,7.085,5.71,34.9,13.16
"2021-08-17 02:30:00",215551,13.06,1.376,13.25,7.62,7.086,5.71,34.86,13.05
"2021-08-17 02:45:00",215552,13.05,1.378,13.16,7.62,7.088,5.71,34.83,12.94
"2021-08-17 03:00:00",215553,13.05,1.379,13.08,7.62,7.089,5.71,34.76,12.88
"2021-08-17 03:15:00",215554,13.04,1.368,13,7.62,7.078,5.71,34.67,12.8
"2021-08-17 03:30:00",215555,13.04,1.372,12.93,7.62,7.082,5.71,34.58,12.74
"2021-08-17 03:45:00",215556,13.04,1.369,12.86,7.62,7.079,5.71,34.47,12.71
"2021-08-17 04:00:00",215557,13.04,1.359,12.79,7.62,7.069,5.71,34.45,12.58
"2021-08-17 04:15:00",215558,13.04,1.359,12.73,7.62,7.069,5.71,34.35,12.58
"2021-08-17 04:30:00",215559,13.04,1.358,12.66,7.62,7.068,5.71,34.31,12.49
"2021-08-17 04:45:00",215560,13.03,1.345,12.6,7.62,7.055,5.71,34.25,12.41
"2021-08-17 05:00:00",215561,13.03,1.343,12.54,7.62,7.053,5.71,34.17,12.36
